No,Title,Link,Tags,Acceptance,Difficulty,Frequency
50,"Pow(x, n)",https://leetcode.com/problems/powx-n/description/,[Math][Recursion],34.5%,Medium,0.3979425869435353
1497,Check If Array Pairs Are Divisible by k,https://leetcode.com/problems/check-if-array-pairs-are-divisible-by-k/description/,[Array][Hash Table][Counting],38.4%,Medium,0.3973017974690034
1578,Minimum Time to Make Rope Colorful,https://leetcode.com/problems/minimum-time-to-make-rope-colorful/description/,[Array][String][Dynamic Programming][Greedy],63.9%,Medium,0.3933437475758196
1382,Balance a Binary Search Tree,https://leetcode.com/problems/balance-a-binary-search-tree/description/,[Divide and Conquer][Greedy][Tree][Depth-First Search][Binary Search Tree][Binary Tree],81.4%,Medium,0.3877655310087634
124,Binary Tree Maximum Path Sum,https://leetcode.com/problems/binary-tree-maximum-path-sum/description/,[Dynamic Programming][Tree][Depth-First Search][Binary Tree],39.9%,Hard,0.3857393270427148
1790,Check if One String Swap Can Make Strings Equal,https://leetcode.com/problems/check-if-one-string-swap-can-make-strings-equal/description/,[Hash Table][String][Counting],45.5%,Easy,0.3856624808119847
201,Bitwise AND of Numbers Range,https://leetcode.com/problems/bitwise-and-of-numbers-range/description/,[Bit Manipulation],46.7%,Medium,0.3828226313584045
1347,Minimum Number of Steps to Make Two Strings Anagram,https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram/description/,[Hash Table][String][Counting],82.0%,Medium,0.3794896217049037
435,Non-overlapping Intervals,https://leetcode.com/problems/non-overlapping-intervals/description/,[Array][Dynamic Programming][Greedy][Sorting],52.9%,Medium,0.375262504256744
1492,The kth Factor of n,https://leetcode.com/problems/the-kth-factor-of-n/description/,[Math][Number Theory],66.8%,Medium,0.3746934494414107
849,Maximize Distance to Closest Person,https://leetcode.com/problems/maximize-distance-to-closest-person/description/,[Array],48.0%,Medium,0.3711760346295322
1207,Unique Number of Occurrences,https://leetcode.com/problems/unique-number-of-occurrences/description/,[Array][Hash Table],77.0%,Easy,0.3700183591124167
120,Triangle,https://leetcode.com/problems/triangle/description/,[Array][Dynamic Programming],56.3%,Medium,0.3685471485927166
661,Image Smoother,https://leetcode.com/problems/image-smoother/description/,[Array][Matrix],67.1%,Easy,0.3677247801253173
68,Text Justification,https://leetcode.com/problems/text-justification/description/,[Array][String][Simulation],42.7%,Hard,0.3660233760568676
787,Cheapest Flights Within K Stops,https://leetcode.com/problems/cheapest-flights-within-k-stops/description/,[Dynamic Programming][Depth-First Search][Breadth-First Search][Graph][Heap (Priority Queue)][Shortest Path],39.2%,Medium,0.3632228029098636
103,Binary Tree Zigzag Level Order Traversal,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal/description/,[Tree][Breadth-First Search][Binary Tree],58.6%,Medium,0.361282430381405
392,Is Subsequence,https://leetcode.com/problems/is-subsequence/description/,[Two Pointers][String][Dynamic Programming],47.9%,Easy,0.3610133455373305
2115,Find All Possible Recipes from Given Supplies,https://leetcode.com/problems/find-all-possible-recipes-from-given-supplies/description/,[Array][Hash Table][String][Graph][Topological Sort],49.4%,Medium,0.3610133455373305
1584,Min Cost to Connect All Points,https://leetcode.com/problems/min-cost-to-connect-all-points/description/,[Array][Union Find][Graph][Minimum Spanning Tree],66.6%,Medium,0.3566749439387323
2391,Minimum Amount of Time to Collect Garbage,https://leetcode.com/problems/minimum-amount-of-time-to-collect-garbage/description/,[Array][String][Prefix Sum],85.7%,Medium,0.3513978868378886
95,Unique Binary Search Trees II,https://leetcode.com/problems/unique-binary-search-trees-ii/description/,[Dynamic Programming][Backtracking][Tree][Binary Search Tree][Binary Tree],57.4%,Medium,0.3456047201844854
2558,Take Gifts From the Richest Pile,https://leetcode.com/problems/take-gifts-from-the-richest-pile/description/,[Array][Heap (Priority Queue)][Simulation],66.2%,Easy,0.3452699473247421
1877,Minimize Maximum Pair Sum in Array,https://leetcode.com/problems/minimize-maximum-pair-sum-in-array/description/,[Array][Two Pointers][Greedy][Sorting],81.5%,Medium,0.3422862064866327
39,Combination Sum,https://leetcode.com/problems/combination-sum/description/,[Array][Backtracking],71.0%,Medium,0.3413644369927718
2932,Maximum Strong Pair XOR I,https://leetcode.com/problems/maximum-strong-pair-xor-i/description/,[Array][Hash Table][Bit Manipulation][Trie][Sliding Window],75.6%,Easy,0.3393540829961018
1372,Longest ZigZag Path in a Binary Tree,https://leetcode.com/problems/longest-zigzag-path-in-a-binary-tree/description/,[Dynamic Programming][Tree][Depth-First Search][Binary Tree],66.0%,Medium,0.3364722366212129
1903,Largest Odd Number in String,https://leetcode.com/problems/largest-odd-number-in-string/description/,[Math][String][Greedy],63.4%,Easy,0.3360157198362929
724,Find Pivot Index,https://leetcode.com/problems/find-pivot-index/description/,[Array][Prefix Sum],57.1%,Easy,0.3355225689335057
149,Max Points on a Line,https://leetcode.com/problems/max-points-on-a-line/description/,[Array][Hash Table][Math][Geometry],26.4%,Hard,0.3352072143146262
1944,Number of Visible People in a Queue,https://leetcode.com/problems/number-of-visible-people-in-a-queue/description/,[Array][Stack][Monotonic Stack],68.9%,Hard,0.3336393735369088
6,Zigzag Conversion,https://leetcode.com/problems/zigzag-conversion/description/,[String],47.4%,Medium,0.3311927568959644
24,Swap Nodes in Pairs,https://leetcode.com/problems/swap-nodes-in-pairs/description/,[Linked List][Recursion],64.0%,Medium,0.3311613837760744
2460,Apply Operations to an Array,https://leetcode.com/problems/apply-operations-to-an-array/description/,[Array][Simulation],67.2%,Easy,0.3281156420302715
934,Shortest Bridge,https://leetcode.com/problems/shortest-bridge/description/,[Array][Depth-First Search][Breadth-First Search][Matrix],57.7%,Medium,0.322773392263051
2225,Find Players With Zero or One Losses,https://leetcode.com/problems/find-players-with-zero-or-one-losses/description/,[Array][Hash Table][Sorting][Counting],73.7%,Medium,0.322773392263051
112,Path Sum,https://leetcode.com/problems/path-sum/description/,[Tree][Depth-First Search][Breadth-First Search][Binary Tree],50.0%,Easy,0.3226126205585247
1464,Maximum Product of Two Elements in an Array,https://leetcode.com/problems/maximum-product-of-two-elements-in-an-array/description/,[Array][Sorting][Heap (Priority Queue)],82.4%,Easy,0.320742934712669
1155,Number of Dice Rolls With Target Sum,https://leetcode.com/problems/number-of-dice-rolls-with-target-sum/description/,[Dynamic Programming],60.7%,Medium,0.3201675275962693
253,Meeting Rooms II,https://leetcode.com/problems/meeting-rooms-ii/description/,[Array][Two Pointers][Greedy][Sorting][Heap (Priority Queue)][Prefix Sum],51.1%,Medium,0.3188804433076422
51,N-Queens,https://leetcode.com/problems/n-queens/description/,[Array][Backtracking],67.7%,Hard,0.3179092170838447
424,Longest Repeating Character Replacement,https://leetcode.com/problems/longest-repeating-character-replacement/description/,[Hash Table][String][Sliding Window],53.5%,Medium,0.3123250091771612
1431,Kids With the Greatest Number of Candies,https://leetcode.com/problems/kids-with-the-greatest-number-of-candies/description/,[Array],87.3%,Easy,0.3114466613928321
1482,Minimum Number of Days to Make m Bouquets,https://leetcode.com/problems/minimum-number-of-days-to-make-m-bouquets/description/,[Array][Binary Search],51.4%,Medium,0.3106945937243845
1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance/description/,[Dynamic Programming][Graph][Shortest Path],59.4%,Medium,0.3101549283038395
1010,Pairs of Songs With Total Durations Divisible by 60,https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60/description/,[Array][Hash Table][Counting],52.8%,Medium,0.3077496355025901
1287,Element Appearing More Than 25% In Sorted Array,https://leetcode.com/problems/element-appearing-more-than-25-in-sorted-array/description/,[Array],61.1%,Easy,0.3077496355025901
19,Remove Nth Node From End of List,https://leetcode.com/problems/remove-nth-node-from-end-of-list/description/,[Linked List][Two Pointers],44.8%,Medium,0.3053816495511818
1608,Special Array With X Elements Greater Than or Equal X,https://leetcode.com/problems/special-array-with-x-elements-greater-than-or-equal-x/description/,[Array][Binary Search][Sorting],60.0%,Easy,0.3053816495511818
421,Maximum XOR of Two Numbers in an Array,https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array/description/,[Array][Hash Table][Bit Manipulation][Trie],53.4%,Medium,0.3030501026800949
560,Subarray Sum Equals K,https://leetcode.com/problems/subarray-sum-equals-k/description/,[Array][Hash Table][Prefix Sum],43.4%,Medium,0.3023435187014583
205,Isomorphic Strings,https://leetcode.com/problems/isomorphic-strings/description/,[Hash Table][String],43.7%,Easy,0.2986304424518854
162,Find Peak Element,https://leetcode.com/problems/find-peak-element/description/,[Array][Binary Search],45.9%,Medium,0.2976538570078589
867,Transpose Matrix,https://leetcode.com/problems/transpose-matrix/description/,[Array][Matrix][Simulation],71.1%,Easy,0.2886110088864397
778,Swim in Rising Water,https://leetcode.com/problems/swim-in-rising-water/description/,[Array][Binary Search][Depth-First Search][Breadth-First Search][Union Find][Heap (Priority Queue)][Matrix],60.5%,Hard,0.2876820724517809
44,Wildcard Matching,https://leetcode.com/problems/wildcard-matching/description/,[String][Dynamic Programming][Greedy][Recursion],27.7%,Hard,0.2871621868149089
348,Design Tic-Tac-Toe,https://leetcode.com/problems/design-tic-tac-toe/description/,[Array][Hash Table][Design][Matrix][Simulation],57.9%,Medium,0.2856138193877219
1291,Sequential Digits,https://leetcode.com/problems/sequential-digits/description/,[Enumeration],65.4%,Medium,0.2813443418672318
9,Palindrome Number,https://leetcode.com/problems/palindrome-number/description/,[Math],55.8%,Easy,0.2803785612248174
289,Game of Life,https://leetcode.com/problems/game-of-life/description/,[Array][Matrix][Simulation],68.8%,Medium,0.2795848622191615
1572,Matrix Diagonal Sum,https://leetcode.com/problems/matrix-diagonal-sum/description/,[Array][Matrix],82.8%,Easy,0.2787134024690205
437,Path Sum III,https://leetcode.com/problems/path-sum-iii/description/,[Tree][Depth-First Search][Binary Tree],46.5%,Medium,0.2761848200861233
43,Multiply Strings,https://leetcode.com/problems/multiply-strings/description/,[Math][String][Simulation],40.1%,Medium,0.2743358304988864
1092,Shortest Common Supersequence,https://leetcode.com/problems/shortest-common-supersequence/description/,[String][Dynamic Programming],59.0%,Hard,0.2738067259581638
412,Fizz Buzz,https://leetcode.com/problems/fizz-buzz/description/,[Math][String][Simulation],71.8%,Easy,0.2731294587804852
219,Contains Duplicate II,https://leetcode.com/problems/contains-duplicate-ii/description/,[Array][Hash Table][Sliding Window],44.7%,Easy,0.2729710814971248
904,Fruit Into Baskets,https://leetcode.com/problems/fruit-into-baskets/description/,[Array][Hash Table][Sliding Window],44.0%,Medium,0.2702903297399117
232,Implement Queue using Stacks,https://leetcode.com/problems/implement-queue-using-stacks/description/,[Stack][Design][Queue],66.0%,Easy,0.2681192687941373
217,Contains Duplicate,https://leetcode.com/problems/contains-duplicate/description/,[Array][Hash Table][Sorting],61.4%,Easy,0.2681144874166463
26,Remove Duplicates from Sorted Array,https://leetcode.com/problems/remove-duplicates-from-sorted-array/description/,[Array][Two Pointers],55.0%,Easy,0.2666671373704914
3014,Minimum Number of Pushes to Type Word I,https://leetcode.com/problems/minimum-number-of-pushes-to-type-word-i/description/,[Math][String][Greedy],62.7%,Easy,0.2664662333015083
997,Find the Town Judge,https://leetcode.com/problems/find-the-town-judge/description/,[Array][Hash Table][Graph],49.8%,Easy,0.2646925542270822
92,Reverse Linked List II,https://leetcode.com/problems/reverse-linked-list-ii/description/,[Linked List],47.5%,Medium,0.2635698101228396
1048,Longest String Chain,https://leetcode.com/problems/longest-string-chain/description/,[Array][Hash Table][Two Pointers][String][Dynamic Programming],61.0%,Medium,0.2595111954850846
633,Sum of Square Numbers,https://leetcode.com/problems/sum-of-square-numbers/description/,[Math][Two Pointers][Binary Search],34.0%,Medium,0.2578291093020998
206,Reverse Linked List,https://leetcode.com/problems/reverse-linked-list/description/,[Linked List][Recursion],75.7%,Easy,0.2574953197866672
180,Consecutive Numbers,https://leetcode.com/problems/consecutive-numbers/description/,[Database],47.2%,Medium,0.2553466918088445
359,Logger Rate Limiter,https://leetcode.com/problems/logger-rate-limiter/description/,[Hash Table][Design][Data Stream],75.8%,Easy,0.2545298651348804
1002,Find Common Characters,https://leetcode.com/problems/find-common-characters/description/,[Array][Hash Table][String],68.8%,Easy,0.2545298651348804
725,Split Linked List in Parts,https://leetcode.com/problems/split-linked-list-in-parts/description/,[Linked List],63.9%,Medium,0.2529118727100632
905,Sort Array By Parity,https://leetcode.com/problems/sort-array-by-parity/description/,[Array][Two Pointers][Sorting],76.2%,Easy,0.2527333714065298
543,Diameter of Binary Tree,https://leetcode.com/problems/diameter-of-binary-tree/description/,[Tree][Depth-First Search][Binary Tree],59.9%,Easy,0.2520108071391316
290,Word Pattern,https://leetcode.com/problems/word-pattern/description/,[Hash Table][String],41.9%,Easy,0.2505548384228875
790,Domino and Tromino Tiling,https://leetcode.com/problems/domino-and-tromino-tiling/description/,[Dynamic Programming],50.9%,Medium,0.2421400520048648
74,Search a 2D Matrix,https://leetcode.com/problems/search-a-2d-matrix/description/,[Array][Binary Search][Matrix],49.8%,Medium,0.2397000393678864
721,Accounts Merge,https://leetcode.com/problems/accounts-merge/description/,[Array][Hash Table][String][Depth-First Search][Breadth-First Search][Union Find][Sorting],56.9%,Medium,0.2385924622552573
21,Merge Two Sorted Lists,https://leetcode.com/problems/merge-two-sorted-lists/description/,[Linked List][Recursion],64.0%,Easy,0.2367824179731527
1661,Average Time of Process per Machine,https://leetcode.com/problems/average-time-of-process-per-machine/description/,[Database],66.7%,Easy,0.2367261030800787
240,Search a 2D Matrix II,https://leetcode.com/problems/search-a-2d-matrix-ii/description/,[Array][Binary Search][Divide and Conquer][Matrix],52.4%,Medium,0.2346473757956944
1512,Number of Good Pairs,https://leetcode.com/problems/number-of-good-pairs/description/,[Array][Hash Table][Math][Counting],88.9%,Easy,0.2336148511815051
273,Integer to English Words,https://leetcode.com/problems/integer-to-english-words/description/,[Math][String][Recursion],30.5%,Hard,0.2322522675124501
532,K-diff Pairs in an Array,https://leetcode.com/problems/k-diff-pairs-in-an-array/description/,[Array][Hash Table][Two Pointers][Binary Search][Sorting],42.6%,Medium,0.2295744416445002
62,Unique Paths,https://leetcode.com/problems/unique-paths/description/,[Math][Dynamic Programming][Combinatorics],64.1%,Medium,0.2286955621591991
399,Evaluate Division,https://leetcode.com/problems/evaluate-division/description/,[Array][Depth-First Search][Breadth-First Search][Union Find][Graph][Shortest Path],61.5%,Medium,0.2253882211680336
61,Rotate List,https://leetcode.com/problems/rotate-list/description/,[Linked List][Two Pointers],37.4%,Medium,0.2247551552085512
2843,Count Symmetric Integers,https://leetcode.com/problems/count-symmetric-integers/description/,[Math][Enumeration],74.2%,Easy,0.2244006225042608
445,Add Two Numbers II,https://leetcode.com/problems/add-two-numbers-ii/description/,[Linked List][Math][Stack],61.1%,Medium,0.2231435513142097
2461,Maximum Sum of Distinct Subarrays With Length K,https://leetcode.com/problems/maximum-sum-of-distinct-subarrays-with-length-k/description/,[Array][Hash Table][Sliding Window],33.8%,Medium,0.2206713621688206
1716,Calculate Money in Leetcode Bank,https://leetcode.com/problems/calculate-money-in-leetcode-bank/description/,[Math],78.2%,Easy,0.219455778235025
341,Flatten Nested List Iterator,https://leetcode.com/problems/flatten-nested-list-iterator/description/,[Stack][Tree][Depth-First Search][Design][Queue][Iterator],64.3%,Medium,0.2182535660200179
322,Coin Change,https://leetcode.com/problems/coin-change/description/,[Array][Dynamic Programming][Breadth-First Search],43.6%,Medium,0.215369755296619
132,Palindrome Partitioning II,https://leetcode.com/problems/palindrome-partitioning-ii/description/,[String][Dynamic Programming],33.8%,Hard,0.2147249808486139
1041,Robot Bounded In Circle,https://leetcode.com/problems/robot-bounded-in-circle/description/,[Math][String][Simulation],55.6%,Medium,0.2124355370417375
332,Reconstruct Itinerary,https://leetcode.com/problems/reconstruct-itinerary/description/,[Depth-First Search][Graph][Eulerian Circuit],43.3%,Hard,0.2110603993112869
876,Middle of the Linked List,https://leetcode.com/problems/middle-of-the-linked-list/description/,[Linked List][Two Pointers],77.3%,Easy,0.2103178291042838
713,Subarray Product Less Than K,https://leetcode.com/problems/subarray-product-less-than-k/description/,[Array][Sliding Window],47.2%,Medium,0.2080005712116461
743,Network Delay Time,https://leetcode.com/problems/network-delay-time/description/,[Depth-First Search][Breadth-First Search][Graph][Heap (Priority Queue)][Shortest Path],53.4%,Medium,0.2071597101203954
46,Permutations,https://leetcode.com/problems/permutations/description/,[Array][Backtracking],78.0%,Medium,0.207040143747631
2877,Create a DataFrame from List,https://leetcode.com/problems/create-a-dataframe-from-list/description/,nan,80.7%,Easy,0.2061181797504451
2405,Optimal Partition of String,https://leetcode.com/problems/optimal-partition-of-string/description/,[Hash Table][String][Greedy],78.3%,Medium,0.2038634005687094
496,Next Greater Element I,https://leetcode.com/problems/next-greater-element-i/description/,[Array][Hash Table][Stack][Monotonic Stack],72.0%,Easy,0.2037476209666304
981,Time Based Key-Value Store,https://leetcode.com/problems/time-based-key-value-store/description/,[Hash Table][String][Binary Search][Design],49.6%,Medium,0.2015726120960071
1021,Remove Outermost Parentheses,https://leetcode.com/problems/remove-outermost-parentheses/description/,[String][Stack],82.2%,Easy,0.2011206392267724
2620,Counter,https://leetcode.com/problems/counter/description/,nan,80.2%,Easy,0.2008324423286582
1859,Sorting the Sentence,https://leetcode.com/problems/sorting-the-sentence/description/,[String][Sorting],83.0%,Easy,0.2006706954621511
73,Set Matrix Zeroes,https://leetcode.com/problems/set-matrix-zeroes/description/,[Array][Hash Table][Matrix],55.0%,Medium,0.1992222272423296
148,Sort List,https://leetcode.com/problems/sort-list/description/,[Linked List][Two Pointers][Divide and Conquer][Sorting][Merge Sort],57.4%,Medium,0.1962262437017271
312,Burst Balloons,https://leetcode.com/problems/burst-balloons/description/,[Array][Dynamic Programming],58.5%,Hard,0.1957445771260953
137,Single Number II,https://leetcode.com/problems/single-number-ii/description/,[Array][Bit Manipulation],62.2%,Medium,0.1950000150537256
349,Intersection of Two Arrays,https://leetcode.com/problems/intersection-of-two-arrays/description/,[Array][Hash Table][Two Pointers][Binary Search][Sorting],72.4%,Easy,0.1931372454958235
235,Lowest Common Ancestor of a Binary Search Tree,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree/description/,[Tree][Depth-First Search][Binary Search Tree][Binary Tree],64.3%,Medium,0.1920119633590886
1302,Deepest Leaves Sum,https://leetcode.com/problems/deepest-leaves-sum/description/,[Tree][Depth-First Search][Breadth-First Search][Binary Tree],86.3%,Medium,0.1910552367627092
1091,Shortest Path in Binary Matrix,https://leetcode.com/problems/shortest-path-in-binary-matrix/description/,[Array][Breadth-First Search][Matrix],47.1%,Medium,0.1908520466776862
136,Single Number,https://leetcode.com/problems/single-number/description/,[Array][Bit Manipulation],72.5%,Easy,0.1900518176209888
297,Serialize and Deserialize Binary Tree,https://leetcode.com/problems/serialize-and-deserialize-binary-tree/description/,[String][Tree][Depth-First Search][Breadth-First Search][Design][Binary Tree],56.5%,Hard,0.1857171457950928
1020,Number of Enclaves,https://leetcode.com/problems/number-of-enclaves/description/,[Array][Depth-First Search][Breadth-First Search][Union Find][Matrix],68.7%,Medium,0.1848564123971426
485,Max Consecutive Ones,https://leetcode.com/problems/max-consecutive-ones/description/,[Array],58.6%,Easy,0.1847536617625671
1047,Remove All Adjacent Duplicates In String,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string/description/,[String][Stack],69.3%,Easy,0.1845712765279701
224,Basic Calculator,https://leetcode.com/problems/basic-calculator/description/,[Math][String][Stack][Recursion],43.2%,Hard,0.1826926831667428
973,K Closest Points to Origin,https://leetcode.com/problems/k-closest-points-to-origin/description/,[Array][Math][Divide and Conquer][Geometry][Sorting][Heap (Priority Queue)][Quickselect],66.2%,Medium,0.1821134619019332
144,Binary Tree Preorder Traversal,https://leetcode.com/problems/binary-tree-preorder-traversal/description/,[Stack][Tree][Depth-First Search][Binary Tree],69.1%,Easy,0.1787914491860931
143,Reorder List,https://leetcode.com/problems/reorder-list/description/,[Linked List][Two Pointers][Stack][Recursion],56.0%,Medium,0.1784475586774409
116,Populating Next Right Pointers in Each Node,https://leetcode.com/problems/populating-next-right-pointers-in-each-node/description/,[Linked List][Tree][Depth-First Search][Breadth-First Search][Binary Tree],62.3%,Medium,0.1779831551953564
12,Integer to Roman,https://leetcode.com/problems/integer-to-roman/description/,[Hash Table][Math][String],64.3%,Medium,0.177898497677295
1071,Greatest Common Divisor of Strings,https://leetcode.com/problems/greatest-common-divisor-of-strings/description/,[Math][String],51.5%,Easy,0.1767565123625629
1657,Determine if Two Strings Are Close,https://leetcode.com/problems/determine-if-two-strings-are-close/description/,[Hash Table][String][Sorting][Counting],55.3%,Medium,0.1755467047088198
1046,Last Stone Weight,https://leetcode.com/problems/last-stone-weight/description/,[Array][Heap (Priority Queue)],65.3%,Easy,0.1748628115062785
234,Palindrome Linked List,https://leetcode.com/problems/palindrome-linked-list/description/,[Linked List][Two Pointers][Stack][Recursion],51.8%,Easy,0.1727230996720166
501,Find Mode in Binary Search Tree,https://leetcode.com/problems/find-mode-in-binary-search-tree/description/,[Tree][Depth-First Search][Binary Search Tree][Binary Tree],55.9%,Easy,0.1720973230180951
1008,Construct Binary Search Tree from Preorder Traversal,https://leetcode.com/problems/construct-binary-search-tree-from-preorder-traversal/description/,[Array][Stack][Tree][Binary Search Tree][Monotonic Stack][Binary Tree],81.8%,Medium,0.171358251996685
316,Remove Duplicate Letters,https://leetcode.com/problems/remove-duplicate-letters/description/,[String][Stack][Greedy][Monotonic Stack],49.4%,Medium,0.1698990367953974
622,Design Circular Queue,https://leetcode.com/problems/design-circular-queue/description/,[Array][Linked List][Design][Queue],51.4%,Medium,0.1698990367953974
1026,Maximum Difference Between Node and Ancestor,https://leetcode.com/problems/maximum-difference-between-node-and-ancestor/description/,[Tree][Depth-First Search][Binary Tree],78.2%,Medium,0.1691787313547602
71,Simplify Path,https://leetcode.com/problems/simplify-path/description/,[String][Stack],41.9%,Medium,0.1672290934140504
25,Reverse Nodes in k-Group,https://leetcode.com/problems/reverse-nodes-in-k-group/description/,[Linked List][Recursion],58.1%,Hard,0.1663577058049405
797,All Paths From Source to Target,https://leetcode.com/problems/all-paths-from-source-to-target/description/,[Backtracking][Depth-First Search][Breadth-First Search][Graph],82.4%,Medium,0.1656671218888174
626,Exchange Seats,https://leetcode.com/problems/exchange-seats/description/,[Database],69.1%,Medium,0.1652099163212334
2529,Maximum Count of Positive Integer and Negative Integer,https://leetcode.com/problems/maximum-count-of-positive-integer-and-negative-integer/description/,[Array][Binary Search][Counting],71.2%,Easy,0.1643030512912763
2706,Buy Two Chocolates,https://leetcode.com/problems/buy-two-chocolates/description/,[Array][Sorting],69.8%,Easy,0.1636294237818021
509,Fibonacci Number,https://leetcode.com/problems/fibonacci-number/description/,[Math][Dynamic Programming][Recursion][Memoization],70.8%,Easy,0.1634417989772525
987,Vertical Order Traversal of a Binary Tree,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/description/,[Hash Table][Tree][Depth-First Search][Breadth-First Search][Binary Tree],47.1%,Hard,0.1631093063721498
918,Maximum Sum Circular Subarray,https://leetcode.com/problems/maximum-sum-circular-subarray/description/,[Array][Divide and Conquer][Dynamic Programming][Queue][Monotonic Queue],44.4%,Medium,0.1603426500751794
131,Palindrome Partitioning,https://leetcode.com/problems/palindrome-partitioning/description/,[String][Dynamic Programming][Backtracking],67.2%,Medium,0.1601996397066839
283,Move Zeroes,https://leetcode.com/problems/move-zeroes/description/,[Array][Two Pointers],61.6%,Easy,0.1598969530107128
350,Intersection of Two Arrays II,https://leetcode.com/problems/intersection-of-two-arrays-ii/description/,[Array][Hash Table][Two Pointers][Binary Search][Sorting],56.4%,Easy,0.1590646946296873
229,Majority Element II,https://leetcode.com/problems/majority-element-ii/description/,[Array][Hash Table][Sorting][Counting],51.2%,Medium,0.157651178036808
456,132 Pattern,https://leetcode.com/problems/132-pattern/description/,[Array][Binary Search][Stack][Monotonic Stack][Ordered Set],33.7%,Medium,0.1565690606915399
746,Min Cost Climbing Stairs,https://leetcode.com/problems/min-cost-climbing-stairs/description/,[Array][Dynamic Programming],65.5%,Easy,0.1562626130304018
1004,Max Consecutive Ones III,https://leetcode.com/problems/max-consecutive-ones-iii/description/,[Array][Binary Search][Sliding Window][Prefix Sum],62.7%,Medium,0.1561098395225586
109,Convert Sorted List to Binary Search Tree,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree/description/,[Linked List][Divide and Conquer][Tree][Binary Search Tree][Binary Tree],61.6%,Medium,0.1535577358430907
262,Trips and Users,https://leetcode.com/problems/trips-and-users/description/,[Database],36.3%,Hard,0.1535577358430907
368,Largest Divisible Subset,https://leetcode.com/problems/largest-divisible-subset/description/,[Array][Math][Dynamic Programming][Sorting],45.2%,Medium,0.1535577358430907
1688,Count of Matches in Tournament,https://leetcode.com/problems/count-of-matches-in-tournament/description/,[Math][Simulation],85.8%,Easy,0.1535577358430907
1913,Maximum Product Difference Between Two Pairs,https://leetcode.com/problems/maximum-product-difference-between-two-pairs/description/,[Array][Sorting],82.9%,Easy,0.1535577358430907
78,Subsets,https://leetcode.com/problems/subsets/description/,[Array][Backtracking][Bit Manipulation],77.1%,Medium,0.1514374817367728
570,Managers with at Least 5 Direct Reports,https://leetcode.com/problems/managers-with-at-least-5-direct-reports/description/,[Database],51.4%,Medium,0.1514374817367728
498,Diagonal Traverse,https://leetcode.com/problems/diagonal-traverse/description/,[Array][Matrix][Simulation],59.8%,Medium,0.1506602748874898
28,Find the Index of the First Occurrence in a String,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string/description/,[Two Pointers][String][String Matching],41.9%,Easy,0.1491214102197715
1209,Remove All Adjacent Duplicates in String II,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii/description/,[String][Stack],57.4%,Medium,0.1489737916477245
1838,Frequency of the Most Frequent Element,https://leetcode.com/problems/frequency-of-the-most-frequent-element/description/,[Array][Binary Search][Greedy][Sliding Window][Sorting][Prefix Sum],45.3%,Medium,0.1484200051182732
160,Intersection of Two Linked Lists,https://leetcode.com/problems/intersection-of-two-linked-lists/description/,[Hash Table][Linked List][Two Pointers],57.0%,Easy,0.1473247147568584
678,Valid Parenthesis String,https://leetcode.com/problems/valid-parenthesis-string/description/,[String][Dynamic Programming][Stack][Greedy],34.8%,Medium,0.1451820098444979
832,Flipping an Image,https://leetcode.com/problems/flipping-an-image/description/,[Array][Two Pointers][Bit Manipulation][Matrix][Simulation],81.7%,Easy,0.1451820098444979
57,Insert Interval,https://leetcode.com/problems/insert-interval/description/,[Array],40.0%,Medium,0.1449185538269559
2092,Find All People With Secret,https://leetcode.com/problems/find-all-people-with-secret/description/,[Depth-First Search][Breadth-First Search][Union Find][Graph][Sorting],46.0%,Hard,0.1437878927917117
82,Remove Duplicates from Sorted List II,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii/description/,[Linked List][Two Pointers],47.1%,Medium,0.1413004605730646
1351,Count Negative Numbers in a Sorted Matrix,https://leetcode.com/problems/count-negative-numbers-in-a-sorted-matrix/description/,[Array][Binary Search][Matrix],77.3%,Easy,0.1410785982599055
1926,Nearest Exit from Entrance in Maze,https://leetcode.com/problems/nearest-exit-from-entrance-in-maze/description/,[Array][Breadth-First Search][Matrix],46.7%,Medium,0.1410785982599055
199,Binary Tree Right Side View,https://leetcode.com/problems/binary-tree-right-side-view/description/,[Tree][Depth-First Search][Breadth-First Search][Binary Tree],62.8%,Medium,0.1405225881738561
85,Maximal Rectangle,https://leetcode.com/problems/maximal-rectangle/description/,[Array][Dynamic Programming][Stack][Matrix][Monotonic Stack],46.7%,Hard,0.1395990891869476
